feature,importance,model,time_horizon,time_period
EVI_z_score_shrub_and_scrub_lag_3,0.00014483651,hb,2,2025-09-01
EVI_z_score_trees_lag_3,0.00024633095,hb,2,2025-09-01
bare_lag_3,0.0020816664,hb,2,2025-09-01
built_lag_3,0.00068781583,hb,2,2025-09-01
crops_lag_3,0.00026083709,hb,2,2025-09-01
flooded_vegetation_lag_3,0.0003730522,hb,2,2025-09-01
grass_lag_3,3.4228968e-05,hb,2,2025-09-01
shrub_and_scrub_lag_3,0.00048949115,hb,2,2025-09-01
trees_lag_3,0.00030228758,hb,2,2025-09-01
water_lag_3,0.000118085525,hb,2,2025-09-01
bare_delta_lag_3,0.0006746067,hb,2,2025-09-01
built_delta_lag_3,0.0010904137,hb,2,2025-09-01
crops_delta_lag_3,0.00014009014,hb,2,2025-09-01
flooded_vegetation_delta_lag_3,3.319781e-05,hb,2,2025-09-01
grass_delta_lag_3,0.00011917492,hb,2,2025-09-01
shrub_and_scrub_delta_lag_3,0.0001389178,hb,2,2025-09-01
trees_delta_lag_3,0.00013338463,hb,2,2025-09-01
water_delta_lag_3,0.00014293115,hb,2,2025-09-01
wasting_lag_3,0.021875335,hb,2,2025-09-01
wasting_risk_lag_3,0.003020077,hb,2,2025-09-01
wasting_delta_lag_3,0.012171125,hb,2,2025-09-01
wasting_risk_delta_lag_3,0.00045153603,hb,2,2025-09-01
wasting_sm_lag_3,0.0020393792,hb,2,2025-09-01
wasting_sm_risk_lag_3,0.012480254,hb,2,2025-09-01
avg_temp_z_score_lag_4,5.8313155e-05,hb,2,2025-09-01
hot_days_z_score_lag_4,0.0032682158,hb,2,2025-09-01
cold_days_z_score_lag_4,0.0008684732,hb,2,2025-09-01
consec_hot_days_z_score_lag_4,0.0024078381,hb,2,2025-09-01
consec_cold_days_z_score_lag_4,2.9611687e-05,hb,2,2025-09-01
precip_total_z_score_lag_4,0.00030758933,hb,2,2025-09-01
wet_days_z_score_lag_4,0.007184076,hb,2,2025-09-01
dry_days_z_score_lag_4,0.00019745514,hb,2,2025-09-01
consec_wet_days_z_score_lag_4,0.00016618286,hb,2,2025-09-01
consec_dry_days_z_score_lag_4,0.0005530288,hb,2,2025-09-01
conflict_100km_lag_4,0.0026485678,hb,2,2025-09-01
conflict_500km_lag_4,0.00017533725,hb,2,2025-09-01
fatalities_100km_lag_4,0.0005073103,hb,2,2025-09-01
fatalities_500km_lag_4,0.00015255592,hb,2,2025-09-01
conflict_12m_100km_lag_4,0.00049735024,hb,2,2025-09-01
conflict_12m_500km_lag_4,0.00040181598,hb,2,2025-09-01
fatalities_12m_100km_lag_4,0.0008840456,hb,2,2025-09-01
fatalities_12m_500km_lag_4,0.00076426787,hb,2,2025-09-01
NDVI_mean_lag_4,0.00016890414,hb,2,2025-09-01
EVI_mean_lag_4,0.00014708334,hb,2,2025-09-01
NDVI_z_score_lag_4,0.0028400135,hb,2,2025-09-01
EVI_z_score_lag_4,5.378942e-05,hb,2,2025-09-01
NDVI_z_score_crops_lag_4,0.0001237769,hb,2,2025-09-01
NDVI_z_score_grass_lag_4,0.00017254244,hb,2,2025-09-01
NDVI_z_score_shrub_and_scrub_lag_4,0.00092067866,hb,2,2025-09-01
NDVI_z_score_trees_lag_4,6.2858584e-05,hb,2,2025-09-01
EVI_z_score_crops_lag_4,0.0004879308,hb,2,2025-09-01
EVI_z_score_grass_lag_4,0.00012224553,hb,2,2025-09-01
EVI_z_score_shrub_and_scrub_lag_4,0.0004715808,hb,2,2025-09-01
EVI_z_score_trees_lag_4,9.968191e-05,hb,2,2025-09-01
bare_lag_4,0.0008820886,hb,2,2025-09-01
built_lag_4,0.00055075256,hb,2,2025-09-01
crops_lag_4,0.00024333633,hb,2,2025-09-01
flooded_vegetation_lag_4,7.936165e-05,hb,2,2025-09-01
grass_lag_4,0.00012835168,hb,2,2025-09-01
shrub_and_scrub_lag_4,0.00016228753,hb,2,2025-09-01
trees_lag_4,0.00031487353,hb,2,2025-09-01
water_lag_4,0.0013444771,hb,2,2025-09-01
wasting_lag_4,0.0013454189,hb,2,2025-09-01
wasting_risk_lag_4,0.0040374603,hb,2,2025-09-01
wasting_sm_lag_4,0.0006098148,hb,2,2025-09-01
wasting_sm_risk_lag_4,0.00543731,hb,2,2025-09-01
travel_time_to_cities_2015,0.002907328,hb,3,2025-10-01
density_2015,0.0029690373,hb,3,2025-10-01
density_2020,0.00116271,hb,3,2025-10-01
delta_2015_2020,0.0015207047,hb,3,2025-10-01
avg_temp_z_score_lag_3,0.002821074,hb,3,2025-10-01
hot_days_z_score_lag_3,0.00045161642,hb,3,2025-10-01
cold_days_z_score_lag_3,0.0002813295,hb,3,2025-10-01
consec_hot_days_z_score_lag_3,0.0003484571,hb,3,2025-10-01
consec_cold_days_z_score_lag_3,0.0027650779,hb,3,2025-10-01
precip_total_z_score_lag_3,0.00049043185,hb,3,2025-10-01
wet_days_z_score_lag_3,0.00084735587,hb,3,2025-10-01
dry_days_z_score_lag_3,0.00093599316,hb,3,2025-10-01
consec_wet_days_z_score_lag_3,0.0001901211,hb,3,2025-10-01
consec_dry_days_z_score_lag_3,0.00072076515,hb,3,2025-10-01
conflict_100km_lag_3,0.009065711,hb,3,2025-10-01
conflict_500km_lag_3,0.0006502833,hb,3,2025-10-01
fatalities_100km_lag_3,0.00370706,hb,3,2025-10-01
fatalities_500km_lag_3,0.0016428952,hb,3,2025-10-01
conflict_12m_100km_lag_3,0.0036395432,hb,3,2025-10-01
conflict_12m_500km_lag_3,0.0004234249,hb,3,2025-10-01
fatalities_12m_100km_lag_3,0.0036443032,hb,3,2025-10-01
fatalities_12m_500km_lag_3,0.00059348345,hb,3,2025-10-01
NDVI_mean_lag_3,0.0003723264,hb,3,2025-10-01
EVI_mean_lag_3,0.0036626426,hb,3,2025-10-01
NDVI_z_score_lag_3,0.00072096253,hb,3,2025-10-01
EVI_z_score_lag_3,0.001227962,hb,3,2025-10-01
NDVI_z_score_crops_lag_3,0.00043566668,hb,3,2025-10-01
NDVI_z_score_grass_lag_3,0.00056107494,hb,3,2025-10-01
NDVI_z_score_shrub_and_scrub_lag_3,0.0007011469,hb,3,2025-10-01
NDVI_z_score_trees_lag_3,0.00082617934,hb,3,2025-10-01
EVI_z_score_crops_lag_3,0.00056259497,hb,3,2025-10-01
EVI_z_score_grass_lag_3,0.000209065,hb,3,2025-10-01
EVI_z_score_shrub_and_scrub_lag_3,0.007989859,hb,3,2025-10-01
EVI_z_score_trees_lag_3,0.00142041,hb,3,2025-10-01
bare_lag_3,0.00090079795,hb,3,2025-10-01
built_lag_3,0.0014352195,hb,3,2025-10-01
crops_lag_3,0.0005668734,hb,3,2025-10-01
flooded_vegetation_lag_3,0.0009395948,hb,3,2025-10-01
grass_lag_3,0.0005416708,hb,3,2025-10-01
shrub_and_scrub_lag_3,0.0010103958,hb,3,2025-10-01
trees_lag_3,0.0003364619,hb,3,2025-10-01
water_lag_3,0.00034473385,hb,3,2025-10-01
bare_delta_lag_3,0.0013189777,hb,3,2025-10-01
built_delta_lag_3,0.00015643027,hb,3,2025-10-01
crops_delta_lag_3,0.000256304,hb,3,2025-10-01
flooded_vegetation_delta_lag_3,0.0016492684,hb,3,2025-10-01
grass_delta_lag_3,0.0005569951,hb,3,2025-10-01
shrub_and_scrub_delta_lag_3,0.00055953587,hb,3,2025-10-01
trees_delta_lag_3,0.0005847837,hb,3,2025-10-01
water_delta_lag_3,0.0014057291,hb,3,2025-10-01
wasting_lag_3,0.54904205,hb,3,2025-10-01
wasting_risk_lag_3,0.00349286,hb,3,2025-10-01
wasting_delta_lag_3,0.018671801,hb,3,2025-10-01
wasting_risk_delta_lag_3,0.00050839805,hb,3,2025-10-01
wasting_sm_lag_3,0.10543681,hb,3,2025-10-01
wasting_sm_risk_lag_3,0.042929914,hb,3,2025-10-01
avg_temp_z_score_lag_4,0.0049126255,hb,3,2025-10-01
hot_days_z_score_lag_4,0.00073378725,hb,3,2025-10-01
cold_days_z_score_lag_4,0.00019811394,hb,3,2025-10-01
consec_hot_days_z_score_lag_4,0.0026493147,hb,3,2025-10-01
consec_cold_days_z_score_lag_4,0.00062738534,hb,3,2025-10-01
precip_total_z_score_lag_4,0.00022291104,hb,3,2025-10-01
wet_days_z_score_lag_4,9.9240104e-05,hb,3,2025-10-01
dry_days_z_score_lag_4,0.0002558097,hb,3,2025-10-01
consec_wet_days_z_score_lag_4,0.00032229404,hb,3,2025-10-01
consec_dry_days_z_score_lag_4,0.0005295263,hb,3,2025-10-01
conflict_100km_lag_4,0.00046203335,hb,3,2025-10-01
conflict_500km_lag_4,0.00035322635,hb,3,2025-10-01
fatalities_100km_lag_4,0.00018940232,hb,3,2025-10-01
fatalities_500km_lag_4,0.00020289958,hb,3,2025-10-01
conflict_12m_100km_lag_4,0.0010374848,hb,3,2025-10-01
conflict_12m_500km_lag_4,0.013697155,hb,3,2025-10-01
fatalities_12m_100km_lag_4,0.00503487,hb,3,2025-10-01
fatalities_12m_500km_lag_4,0.00024461644,hb,3,2025-10-01
NDVI_mean_lag_4,0.00250315,hb,3,2025-10-01
EVI_mean_lag_4,0.00031613893,hb,3,2025-10-01
NDVI_z_score_lag_4,0.004277039,hb,3,2025-10-01
EVI_z_score_lag_4,0.00018983112,hb,3,2025-10-01
NDVI_z_score_crops_lag_4,0.0009665792,hb,3,2025-10-01
NDVI_z_score_grass_lag_4,5.7230915e-05,hb,3,2025-10-01
NDVI_z_score_shrub_and_scrub_lag_4,0.0012402819,hb,3,2025-10-01
NDVI_z_score_trees_lag_4,0.0036329317,hb,3,2025-10-01
EVI_z_score_crops_lag_4,0.000107655644,hb,3,2025-10-01
EVI_z_score_grass_lag_4,0.0007990134,hb,3,2025-10-01
EVI_z_score_shrub_and_scrub_lag_4,0.00031823435,hb,3,2025-10-01
EVI_z_score_trees_lag_4,0.00024118823,hb,3,2025-10-01
bare_lag_4,0.0011989061,hb,3,2025-10-01
built_lag_4,0.0011998046,hb,3,2025-10-01
crops_lag_4,0.00039900557,hb,3,2025-10-01
flooded_vegetation_lag_4,5.5255463e-05,hb,3,2025-10-01
grass_lag_4,0.0024667121,hb,3,2025-10-01
shrub_and_scrub_lag_4,0.0010625765,hb,3,2025-10-01
trees_lag_4,0.0010824568,hb,3,2025-10-01
water_lag_4,0.00090439426,hb,3,2025-10-01
wasting_lag_4,0.013085135,hb,3,2025-10-01
wasting_risk_lag_4,0.002481071,hb,3,2025-10-01
wasting_sm_lag_4,0.0027387426,hb,3,2025-10-01
wasting_sm_risk_lag_4,0.08296209,hb,3,2025-10-01
avg_temp_z_score_lag_5,0.0005054536,hb,3,2025-10-01
hot_days_z_score_lag_5,0.0003898038,hb,3,2025-10-01
cold_days_z_score_lag_5,0.0010906358,hb,3,2025-10-01
consec_hot_days_z_score_lag_5,0.0044946787,hb,3,2025-10-01
consec_cold_days_z_score_lag_5,0.00075452094,hb,3,2025-10-01
precip_total_z_score_lag_5,0.000101665326,hb,3,2025-10-01
wet_days_z_score_lag_5,0.0006194324,hb,3,2025-10-01
dry_days_z_score_lag_5,4.229329e-05,hb,3,2025-10-01
consec_wet_days_z_score_lag_5,0.00057142065,hb,3,2025-10-01
consec_dry_days_z_score_lag_5,0.00050614035,hb,3,2025-10-01
conflict_100km_lag_5,0.00032289253,hb,3,2025-10-01
conflict_500km_lag_5,0.00026579134,hb,3,2025-10-01
fatalities_100km_lag_5,0.00020638702,hb,3,2025-10-01
fatalities_500km_lag_5,0.0001367764,hb,3,2025-10-01
conflict_12m_100km_lag_5,0.0034987612,hb,3,2025-10-01
conflict_12m_500km_lag_5,0.001984937,hb,3,2025-10-01
fatalities_12m_100km_lag_5,0.0006095431,hb,3,2025-10-01
fatalities_12m_500km_lag_5,0.00041318135,hb,3,2025-10-01
NDVI_mean_lag_5,0.0008150355,hb,3,2025-10-01
EVI_mean_lag_5,0.00045825343,hb,3,2025-10-01
NDVI_z_score_lag_5,0.0006761829,hb,3,2025-10-01
EVI_z_score_lag_5,0.00040968668,hb,3,2025-10-01
NDVI_z_score_crops_lag_5,0.0009237656,hb,3,2025-10-01
NDVI_z_score_grass_lag_5,0.00043387926,hb,3,2025-10-01
NDVI_z_score_shrub_and_scrub_lag_5,0.000585982,hb,3,2025-10-01
NDVI_z_score_trees_lag_5,0.0007963569,hb,3,2025-10-01
EVI_z_score_crops_lag_5,0.00036203896,hb,3,2025-10-01
EVI_z_score_grass_lag_5,0.00040727117,hb,3,2025-10-01
EVI_z_score_shrub_and_scrub_lag_5,0.0005703108,hb,3,2025-10-01
EVI_z_score_trees_lag_5,0.00077108905,hb,3,2025-10-01
bare_lag_5,0.0033691316,hb,3,2025-10-01
built_lag_5,0.00023948173,hb,3,2025-10-01
crops_lag_5,0.0008049149,hb,3,2025-10-01
flooded_vegetation_lag_5,0.0007400074,hb,3,2025-10-01
grass_lag_5,0.00016204511,hb,3,2025-10-01
shrub_and_scrub_lag_5,0.00076906383,hb,3,2025-10-01
trees_lag_5,0.0005168466,hb,3,2025-10-01
water_lag_5,0.0003234891,hb,3,2025-10-01
wasting_lag_5,0.002725919,hb,3,2025-10-01
wasting_risk_lag_5,0.006373975,hb,3,2025-10-01
wasting_sm_lag_5,0.0006769971,hb,3,2025-10-01
wasting_sm_risk_lag_5,0.010401683,hb,3,2025-10-01
travel_time_to_cities_2015,0.0053211376,hb,1,2025-08-01
density_2015,0.0039746156,hb,1,2025-08-01
density_2020,0.0036387376,hb,1,2025-08-01
delta_2015_2020,0.0039063734,hb,1,2025-08-01
avg_temp_z_score_lag_1,0.0056514163,hb,1,2025-08-01
hot_days_z_score_lag_1,0.00028143212,hb,1,2025-08-01
cold_days_z_score_lag_1,0.00027055014,hb,1,2025-08-01
consec_hot_days_z_score_lag_1,0.0015022431,hb,1,2025-08-01
consec_cold_days_z_score_lag_1,0.00028053924,hb,1,2025-08-01
precip_total_z_score_lag_1,0.00052523514,hb,1,2025-08-01
wet_days_z_score_lag_1,0.00047777474,hb,1,2025-08-01
dry_days_z_score_lag_1,0.0012169804,hb,1,2025-08-01
consec_wet_days_z_score_lag_1,0.0004519112,hb,1,2025-08-01
consec_dry_days_z_score_lag_1,0.0005900314,hb,1,2025-08-01
conflict_100km_lag_1,0.0005207871,hb,1,2025-08-01
conflict_500km_lag_1,0.0033586205,hb,1,2025-08-01
fatalities_100km_lag_1,0.004881549,hb,1,2025-08-01
fatalities_500km_lag_1,0.00047890653,hb,1,2025-08-01
conflict_12m_100km_lag_1,0.00054444245,hb,1,2025-08-01
conflict_12m_500km_lag_1,0.00048919016,hb,1,2025-08-01
fatalities_12m_100km_lag_1,0.0001664834,hb,1,2025-08-01
fatalities_12m_500km_lag_1,0.00048542282,hb,1,2025-08-01
NDVI_mean_lag_1,0.00073491276,hb,1,2025-08-01
EVI_mean_lag_1,0.0012812522,hb,1,2025-08-01
NDVI_z_score_lag_1,0.00062405167,hb,1,2025-08-01
EVI_z_score_lag_1,0.0020212294,hb,1,2025-08-01
NDVI_z_score_crops_lag_1,0.0010206541,hb,1,2025-08-01
NDVI_z_score_grass_lag_1,0.00012726475,hb,1,2025-08-01
NDVI_z_score_shrub_and_scrub_lag_1,0.00021433519,hb,1,2025-08-01
NDVI_z_score_trees_lag_1,0.00041077437,hb,1,2025-08-01
EVI_z_score_crops_lag_1,0.00023056446,hb,1,2025-08-01
EVI_z_score_grass_lag_1,0.0003836728,hb,1,2025-08-01
EVI_z_score_shrub_and_scrub_lag_1,0.0004426962,hb,1,2025-08-01
EVI_z_score_trees_lag_1,0.0009854175,hb,1,2025-08-01
bare_lag_1,0.00030493407,hb,1,2025-08-01
built_lag_1,0.000432067,hb,1,2025-08-01
crops_lag_1,0.0010019278,hb,1,2025-08-01
flooded_vegetation_lag_1,0.00012751225,hb,1,2025-08-01
grass_lag_1,0.0007414907,hb,1,2025-08-01
shrub_and_scrub_lag_1,0.00050366414,hb,1,2025-08-01
trees_lag_1,0.0002650631,hb,1,2025-08-01
water_lag_1,0.00022303413,hb,1,2025-08-01
bare_delta_lag_1,0.0035376032,hb,1,2025-08-01
built_delta_lag_1,0.00035655708,hb,1,2025-08-01
crops_delta_lag_1,0.00017741138,hb,1,2025-08-01
flooded_vegetation_delta_lag_1,0.00023222879,hb,1,2025-08-01
grass_delta_lag_1,0.00016306958,hb,1,2025-08-01
shrub_and_scrub_delta_lag_1,0.0003398893,hb,1,2025-08-01
trees_delta_lag_1,0.00014251012,hb,1,2025-08-01
water_delta_lag_1,0.00041372678,hb,1,2025-08-01
wasting_lag_1,0.095821016,hb,1,2025-08-01
wasting_risk_lag_1,0.0007118392,hb,1,2025-08-01
wasting_delta_lag_1,0.0005912222,hb,1,2025-08-01
wasting_risk_delta_lag_1,0.001249895,hb,1,2025-08-01
wasting_sm_lag_1,0.75993776,hb,1,2025-08-01
wasting_sm_risk_lag_1,0.0057809753,hb,1,2025-08-01
avg_temp_z_score_lag_2,0.00063423347,hb,1,2025-08-01
hot_days_z_score_lag_2,0.0012152595,hb,1,2025-08-01
cold_days_z_score_lag_2,0.00019814672,hb,1,2025-08-01
consec_hot_days_z_score_lag_2,0.0009929009,hb,1,2025-08-01
consec_cold_days_z_score_lag_2,0.011973302,hb,1,2025-08-01
precip_total_z_score_lag_2,0.00055662973,hb,1,2025-08-01
wet_days_z_score_lag_2,0.0001562278,hb,1,2025-08-01
dry_days_z_score_lag_2,0.0034431217,hb,1,2025-08-01
consec_wet_days_z_score_lag_2,3.129681e-05,hb,1,2025-08-01
consec_dry_days_z_score_lag_2,0.000116599374,hb,1,2025-08-01
conflict_100km_lag_2,0.00013353754,hb,1,2025-08-01
conflict_500km_lag_2,0.00030493757,hb,1,2025-08-01
fatalities_100km_lag_2,0.00069012266,hb,1,2025-08-01
fatalities_500km_lag_2,0.000105115454,hb,1,2025-08-01
conflict_12m_100km_lag_2,0.0005293695,hb,1,2025-08-01
conflict_12m_500km_lag_2,0.00041764154,hb,1,2025-08-01
fatalities_12m_100km_lag_2,0.0015175999,hb,1,2025-08-01
fatalities_12m_500km_lag_2,0.00052268425,hb,1,2025-08-01
NDVI_mean_lag_2,0.0002051975,hb,1,2025-08-01
EVI_mean_lag_2,0.00078777166,hb,1,2025-08-01
NDVI_z_score_lag_2,0.00026708446,hb,1,2025-08-01
EVI_z_score_lag_2,0.0016003286,hb,1,2025-08-01
NDVI_z_score_crops_lag_2,0.00057933904,hb,1,2025-08-01
NDVI_z_score_grass_lag_2,0.0006098756,hb,1,2025-08-01
NDVI_z_score_shrub_and_scrub_lag_2,0.00041215454,hb,1,2025-08-01
NDVI_z_score_trees_lag_2,0.0012381941,hb,1,2025-08-01
EVI_z_score_crops_lag_2,0.0001391534,hb,1,2025-08-01
EVI_z_score_grass_lag_2,6.897174e-05,hb,1,2025-08-01
EVI_z_score_shrub_and_scrub_lag_2,0.00017710558,hb,1,2025-08-01
EVI_z_score_trees_lag_2,0.00014694424,hb,1,2025-08-01
bare_lag_2,0.0008743652,hb,1,2025-08-01
built_lag_2,0.00030906216,hb,1,2025-08-01
crops_lag_2,0.00018741161,hb,1,2025-08-01
flooded_vegetation_lag_2,0.0002924963,hb,1,2025-08-01
grass_lag_2,0.0007678588,hb,1,2025-08-01
shrub_and_scrub_lag_2,0.0004457215,hb,1,2025-08-01
trees_lag_2,0.00035898294,hb,1,2025-08-01
water_lag_2,0.00016623281,hb,1,2025-08-01
bare_delta_lag_2,0.000309484,hb,1,2025-08-01
built_delta_lag_2,0.00023914462,hb,1,2025-08-01
crops_delta_lag_2,8.674587e-05,hb,1,2025-08-01
flooded_vegetation_delta_lag_2,0.00024448472,hb,1,2025-08-01
grass_delta_lag_2,0.00020347864,hb,1,2025-08-01
shrub_and_scrub_delta_lag_2,0.00020392961,hb,1,2025-08-01
trees_delta_lag_2,9.036277e-05,hb,1,2025-08-01
water_delta_lag_2,0.0002922557,hb,1,2025-08-01
wasting_lag_2,0.010246565,hb,1,2025-08-01
wasting_risk_lag_2,0.0028469637,hb,1,2025-08-01
wasting_delta_lag_2,0.00025549697,hb,1,2025-08-01
wasting_risk_delta_lag_2,0.0015227363,hb,1,2025-08-01
wasting_sm_lag_2,0.0019605882,hb,1,2025-08-01
wasting_sm_risk_lag_2,0.002030195,hb,1,2025-08-01
avg_temp_z_score_lag_3,0.00040991136,hb,1,2025-08-01
hot_days_z_score_lag_3,0.00012884857,hb,1,2025-08-01
cold_days_z_score_lag_3,2.404251e-05,hb,1,2025-08-01
consec_hot_days_z_score_lag_3,0.00068708195,hb,1,2025-08-01
consec_cold_days_z_score_lag_3,1.8582588e-05,hb,1,2025-08-01
precip_total_z_score_lag_3,0.0011519548,hb,1,2025-08-01
wet_days_z_score_lag_3,0.00017049885,hb,1,2025-08-01
dry_days_z_score_lag_3,9.2198876e-05,hb,1,2025-08-01
consec_wet_days_z_score_lag_3,0.0001448762,hb,1,2025-08-01
consec_dry_days_z_score_lag_3,7.4970245e-05,hb,1,2025-08-01
conflict_100km_lag_3,0.00017763978,hb,1,2025-08-01
conflict_500km_lag_3,0.00021683435,hb,1,2025-08-01
fatalities_100km_lag_3,0.00033028217,hb,1,2025-08-01
fatalities_500km_lag_3,0.0006019398,hb,1,2025-08-01
conflict_12m_100km_lag_3,0.001407708,hb,1,2025-08-01
conflict_12m_500km_lag_3,5.3114272e-05,hb,1,2025-08-01
fatalities_12m_100km_lag_3,0.00034666545,hb,1,2025-08-01
fatalities_12m_500km_lag_3,0.0021264777,hb,1,2025-08-01
NDVI_mean_lag_3,0.0006860308,hb,1,2025-08-01
EVI_mean_lag_3,0.0007781252,hb,1,2025-08-01
NDVI_z_score_lag_3,0.0004406165,hb,1,2025-08-01
EVI_z_score_lag_3,0.00015647043,hb,1,2025-08-01
NDVI_z_score_crops_lag_3,0.000304331,hb,1,2025-08-01
NDVI_z_score_grass_lag_3,9.956976e-05,hb,1,2025-08-01
NDVI_z_score_shrub_and_scrub_lag_3,0.00022698136,hb,1,2025-08-01
NDVI_z_score_trees_lag_3,0.00067527953,hb,1,2025-08-01
EVI_z_score_crops_lag_3,0.00015429393,hb,1,2025-08-01
EVI_z_score_grass_lag_3,0.0001151754,hb,1,2025-08-01
EVI_z_score_shrub_and_scrub_lag_3,0.0015972613,hb,1,2025-08-01
EVI_z_score_trees_lag_3,0.00023751109,hb,1,2025-08-01
bare_lag_3,0.00065469986,hb,1,2025-08-01
built_lag_3,0.00021919749,hb,1,2025-08-01
crops_lag_3,0.00039748964,hb,1,2025-08-01
flooded_vegetation_lag_3,0.00040731876,hb,1,2025-08-01
grass_lag_3,6.159771e-05,hb,1,2025-08-01
shrub_and_scrub_lag_3,0.000576393,hb,1,2025-08-01
trees_lag_3,0.00014532899,hb,1,2025-08-01
water_lag_3,0.000115544586,hb,1,2025-08-01
bare_delta_lag_3,0.00052551413,hb,1,2025-08-01
built_delta_lag_3,0.0001229698,hb,1,2025-08-01
crops_delta_lag_3,0.00022385365,hb,1,2025-08-01
flooded_vegetation_delta_lag_3,0.00034589806,hb,1,2025-08-01
grass_delta_lag_3,0.00011280824,hb,1,2025-08-01
shrub_and_scrub_delta_lag_3,6.784409e-05,hb,1,2025-08-01
trees_delta_lag_3,0.0002769112,hb,1,2025-08-01
water_delta_lag_3,0.00021119221,hb,1,2025-08-01
wasting_lag_3,0.0021572174,hb,1,2025-08-01
wasting_risk_lag_3,0.0017616902,hb,1,2025-08-01
wasting_delta_lag_3,0.0004163174,hb,1,2025-08-01
wasting_risk_delta_lag_3,0.0003485038,hb,1,2025-08-01
wasting_sm_lag_3,0.0001661351,hb,1,2025-08-01
wasting_sm_risk_lag_3,0.002798319,hb,1,2025-08-01
travel_time_to_cities_2015,0.0053211376,hb,1,2025-08-01
density_2015,0.0039746156,hb,1,2025-08-01
density_2020,0.0036387376,hb,1,2025-08-01
delta_2015_2020,0.0039063734,hb,1,2025-08-01
avg_temp_z_score_lag_1,0.0056514163,hb,1,2025-08-01
hot_days_z_score_lag_1,0.00028143212,hb,1,2025-08-01
cold_days_z_score_lag_1,0.00027055014,hb,1,2025-08-01
consec_hot_days_z_score_lag_1,0.0015022431,hb,1,2025-08-01
consec_cold_days_z_score_lag_1,0.00028053924,hb,1,2025-08-01
precip_total_z_score_lag_1,0.00052523514,hb,1,2025-08-01
wet_days_z_score_lag_1,0.00047777474,hb,1,2025-08-01
dry_days_z_score_lag_1,0.0012169804,hb,1,2025-08-01
consec_wet_days_z_score_lag_1,0.0004519112,hb,1,2025-08-01
consec_dry_days_z_score_lag_1,0.0005900314,hb,1,2025-08-01
conflict_100km_lag_1,0.0005207871,hb,1,2025-08-01
conflict_500km_lag_1,0.0033586205,hb,1,2025-08-01
fatalities_100km_lag_1,0.004881549,hb,1,2025-08-01
fatalities_500km_lag_1,0.00047890653,hb,1,2025-08-01
conflict_12m_100km_lag_1,0.00054444245,hb,1,2025-08-01
conflict_12m_500km_lag_1,0.00048919016,hb,1,2025-08-01
fatalities_12m_100km_lag_1,0.0001664834,hb,1,2025-08-01
fatalities_12m_500km_lag_1,0.00048542282,hb,1,2025-08-01
NDVI_mean_lag_1,0.00073491276,hb,1,2025-08-01
EVI_mean_lag_1,0.0012812522,hb,1,2025-08-01
NDVI_z_score_lag_1,0.00062405167,hb,1,2025-08-01
EVI_z_score_lag_1,0.0020212294,hb,1,2025-08-01
NDVI_z_score_crops_lag_1,0.0010206541,hb,1,2025-08-01
NDVI_z_score_grass_lag_1,0.00012726475,hb,1,2025-08-01
NDVI_z_score_shrub_and_scrub_lag_1,0.00021433519,hb,1,2025-08-01
NDVI_z_score_trees_lag_1,0.00041077437,hb,1,2025-08-01
EVI_z_score_crops_lag_1,0.00023056446,hb,1,2025-08-01
EVI_z_score_grass_lag_1,0.0003836728,hb,1,2025-08-01
EVI_z_score_shrub_and_scrub_lag_1,0.0004426962,hb,1,2025-08-01
EVI_z_score_trees_lag_1,0.0009854175,hb,1,2025-08-01
bare_lag_1,0.00030493407,hb,1,2025-08-01
built_lag_1,0.000432067,hb,1,2025-08-01
crops_lag_1,0.0010019278,hb,1,2025-08-01
flooded_vegetation_lag_1,0.00012751225,hb,1,2025-08-01
grass_lag_1,0.0007414907,hb,1,2025-08-01
shrub_and_scrub_lag_1,0.00050366414,hb,1,2025-08-01
trees_lag_1,0.0002650631,hb,1,2025-08-01
water_lag_1,0.00022303413,hb,1,2025-08-01
